Species,Longitude,Latitude
Elodea canadensis,-150.277652,60.647909
Elodea canadensis,-150.231813,60.449535
Elodea canadensis,-150.078496,60.745889
Elodea canadensis,-150.817389,60.665498
Elodea canadensis,-150.693261,60.716184
Elodea canadensis,-151.019608,60.477966
Elodea canadensis,-150.003272,60.487221
Elodea canadensis,-150.17983,60.697304
Elodea canadensis,-150.551155,60.728191
Elodea canadensis,-150.507602,60.75832
Elodea canadensis,-150.395274,60.470153
Elodea canadensis,-150.588306,60.550141
Elodea canadensis,-150.822441,60.749834
Elodea canadensis,-151.020884,60.298789
Elodea canadensis,-150.841816,60.724759
Elodea canadensis,-150.461343,60.53603
Elodea canadensis,-150.396572,60.525207
Elodea canadensis,-150.585389,60.726324
Elodea canadensis,-150.944423,60.459971
Elodea canadensis,-151.061628,60.776458
Elodea canadensis,-150.335033,60.618362
Elodea canadensis,-150.483815,60.747849
Elodea canadensis,-150.269974,60.543123
Elodea canadensis,-150.177008,60.502344
Elodea canadensis,-150.140335,60.717308
Elodea canadensis,-150.705337,60.152203
Elodea canadensis,-151.173154,60.254043
Elodea canadensis,-150.851938,60.151215
Elodea canadensis,-150.431773,60.588581
Elodea canadensis,-150.162677,60.281728
Elodea canadensis,-150.068122,60.757859
Elodea canadensis,-150.763055,60.471397
Elodea canadensis,-150.460825,60.475819
Elodea canadensis,-150.652548,60.094114
Elodea canadensis,9.401556,55.564487
Elodea canadensis,9.666909,55.783574
Elodea canadensis,9.65012,55.782169
Elodea canadensis,9.578613,55.589004
Elodea canadensis,9.348559,55.499183
Elodea canadensis,9.635811,55.574265
Elodea canadensis,27.955556,53.723889
Elodea canadensis,-88.025262,41.683085
Elodea canadensis,40.099122,47.244118
Elodea canadensis,-122.345674,48.748164
Elodea canadensis,6.719444,50.421111
Elodea canadensis,37.454237,55646
Elodea canadensis,-119.999741,38.929442
Elodea canadensis,41.762774,49.619609
Elodea canadensis,55.834193,57.856813
Elodea canadensis,28.79902,54.951105
Elodea canadensis,8.846621,56.648984
Elodea canadensis,10.522693,55.319581
Elodea canadensis,73.380193,53.706089
Elodea canadensis,176.307387,-38.114169
Elodea canadensis,37.188199,55.459324
Elodea canadensis,-88.00298,41.417448
Elodea canadensis,34.227067,57.742789
Elodea canadensis,37.377613,55.583992
Elodea canadensis,-121.9618,49.235767
Elodea canadensis,74.824017,54.080017
Elodea canadensis,73.981204,54.573415
Elodea canadensis,41.789825,41.864386
Elodea canadensis,74.725477,54.16692
Elodea canadensis,-76.479963,44.228276
Elodea canadensis,74.838194,54.087183
Elodea canadensis,30.497047,59.953789
Elodea canadensis,10.224098,56.109814
Elodea canadensis,12.453991,55.706748
Elodea canadensis,10.018178,56.050778
Elodea canadensis,9.714027,56.060198
Elodea canadensis,9.898658,56.143631
Elodea canadensis,10.206544,56.064858
Elodea canadensis,9.755491,55.990004
Elodea canadensis,10.168172,56.246638
Elodea canadensis,9.31932,55.661784
Elodea canadensis,9.836868,56.250101
Elodea canadensis,9.791966,56.247815
Elodea canadensis,10.083934,56.069405
Elodea canadensis,9.336253,55.668343
Elodea canadensis,9.807997,56.255852
Elodea canadensis,12.235439,55.558816
Elodea canadensis,10.011081,55.455999
Elodea canadensis,9.357432,55.658068
Elodea canadensis,9.991392,56.060158
Elodea canadensis,-105.37278,41.272725
Elodea canadensis,-71.518853,42.295306
Elodea canadensis,73.935243,54.599517
Elodea canadensis,-118.684928,44.307195
Elodea canadensis,38.454388,55.4652
Elodea canadensis,-121.624143,44.551843
Elodea canadensis,-0.278351,51.395661
Elodea canadensis,73.592513,54.572429
Elodea canadensis,5.68956,49.67353
Elodea canadensis,28.24352,60.975667
Elodea canadensis,24.513134,61.039426
Elodea canadensis,17.388693,52.137639
Elodea canadensis,-79.791053,41.36807
Elodea canadensis,40222,55.658088
Elodea canadensis,7.44926,46.21175
Elodea canadensis,8.37353,47.43182
Elodea canadensis,7.12415,47.49917
Elodea canadensis,7.90855,47.46042
Elodea canadensis,9.39452,47.42217
Elodea canadensis,8.86351,47.21912
Elodea canadensis,9.02203,46.19324
Elodea canadensis,8.72231,47.69265
Elodea canadensis,7.16698,47.31826
Elodea canadensis,7.74421,47.18361
Elodea canadensis,7.75264,47.18981
Elodea canadensis,8.50194,47.40857
Elodea canadensis,9.51539,47.24979
Elodea canadensis,7.10654,46.03101
Elodea canadensis,6.27758,46.22718
Elodea canadensis,7.88865,47.35609
Elodea canadensis,7.31042,47.09465
Elodea canadensis,9.71048,46.40724
Elodea canadensis,9.87116,46.84624
Elodea canadensis,8.97068,47.21773
Elodea canadensis,9.81924,46.47087
Elodea canadensis,8.90232,46.15715
Elodea canadensis,6.32505,46.66757
Elodea canadensis,7.70652,47.42973
Elodea canadensis,8.85619,47.66056
Elodea canadensis,7.64108,47.5861
Elodea canadensis,7.49947,46.96804
Elodea canadensis,8.23818,47.50492
Elodea canadensis,6.24407,46.61105
Elodea canadensis,6.25346,46.6245
Elodea canadensis,7.74387,47.50822
Elodea canadensis,6.83977,47.09072
Elodea canadensis,7.92252,47.45321
Elodea canadensis,7.05011,47.46425
Elodea canadensis,7.75811,47.48811
Elodea canadensis,7.32136,47.16861
Elodea canadensis,8.08632,47.09403
Elodea canadensis,6.90789,46.39268
Elodea canadensis,8.6288,47.41038
Elodea canadensis,6.23155,46.2361
Elodea canadensis,8.58951,47.59536
Elodea canadensis,6.95057,47.00008
Elodea canadensis,7.07356,46.12148
Elodea canadensis,8.03218,47.16993
Elodea canadensis,8.31702,47.0358
Elodea canadensis,8.61074,47.67684
Elodea canadensis,38.493546,53.883523
Elodea canadensis,72.739495,61.138881
Elodea canadensis,41.562211,57.470482
Elodea canadensis,72.757184,61.11707
Elodea canadensis,39.755559,54.597598
Elodea canadensis,41.169249,57.469399
Elodea canadensis,85.66744,53.96559
Elodea canadensis,23.712359,60.312031
Elodea canadensis,-3.042579,53.537097
Elodea canadensis,-2.47145,53.738456
Elodea canadensis,-2.41011,53.666776
Elodea canadensis,-2.803236,53.646807
Elodea canadensis,-2.289901,53.792961
Elodea canadensis,-2.653642,53.755576
Elodea canadensis,-3.019767,53.842904
Elodea canadensis,-2.624646,53.845612
Elodea canadensis,-2.442264,53.846423
Elodea canadensis,-2.952466,53.555826
Elodea canadensis,-2.441319,53.756547
Elodea canadensis,-2.862639,53.592462
Elodea canadensis,-2.229181,53.793092
Elodea canadensis,-2.742416,53.629223
Elodea canadensis,-2.744316,53.737071
Elodea canadensis,-2.628967,54.1332
Elodea canadensis,-2.896662,53.771981
Elodea canadensis,-2.813303,54.168047
Elodea canadensis,-2.289035,53.66713
Elodea canadensis,-2.988952,53.825185
Elodea canadensis,-2.501342,53.702382
Elodea canadensis,-2.321223,53.918712
Elodea canadensis,-2.744952,53.77302
Elodea canadensis,-2.954085,53.627722
Elodea canadensis,-2.777623,53.898647
Elodea canadensis,-2.741156,53.557323
Elodea canadensis,-2.591213,53.630065
Elodea canadensis,-2.811545,54.078181
Elodea canadensis,-2.804606,53.718705
Elodea canadensis,-2.775295,53.772828
Elodea canadensis,-2.167887,53.649385
Elodea canadensis,-2.834553,53.700523
Elodea canadensis,-2.229772,53.900946
Elodea canadensis,-3.01933,53.824931
Elodea canadensis,-2.229871,53.918922
Elodea canadensis,-2.412043,53.864507
Elodea canadensis,-2.409936,53.6488
Elodea canadensis,-2.319168,53.649077
Elodea canadensis,-2.747831,53.934788
Elodea canadensis,-2.380653,53.756755
Elodea canadensis,-2.809099,53.952367
Elodea canadensis,-2.781656,54.11433
Elodea canadensis,-2.898198,53.843876
Elodea canadensis,-2.861907,53.556513
Elodea canadensis,-2.83921,53.934184
Elodea canadensis,-2.746868,53.880866
Elodea canadensis,-2.53073,53.630349
Elodea canadensis,-2.801532,53.556933
Elodea canadensis,-2.592221,53.701967
Elodea canadensis,-2.958983,53.843405
Elodea canadensis,-2.503707,53.900109
Elodea canadensis,-2.198482,53.721243
Elodea canadensis,-2.10788,53.847191
Elodea canadensis,-2.749443,54.024657
Elodea canadensis,-2.502628,53.810234
Elodea canadensis,-2.721096,54.150659
Elodea canadensis,-2.956526,53.735565
Elodea canadensis,-2.599139,54.187278
Elodea canadensis,-4.923332,51.625026
Elodea canadensis,-1.344019,50.622358
Elodea canadensis,-1.456482,50.676894
Elodea canadensis,-1.272371,50.684883
Elodea canadensis,-5.394424,56.590149
Elodea canadensis,-2.973621,53.91744
Elodea canadensis,-2.868258,53.498041
Elodea canadensis,-2.417544,53.653268
Elodea canadensis,-3.227672,51.484168
Elodea canadensis,-3.027825,51.672506
Elodea canadensis,-3.171657,51.549078
Elodea canadensis,-3.084477,51.51885
Elodea canadensis,-3.072657,51.527996
Elodea canadensis,-3.145174,51.467919
Elodea canadensis,-3.227157,51.411339
Elodea canadensis,-3.752217,51.534864
Elodea canadensis,-2.993344,51.735006
Elodea canadensis,-3.299362,51.42225
Elodea canadensis,-3.067643,51.815277
Elodea canadensis,-3.02417,51.593124
Elodea canadensis,-3.277717,51.525311
Elodea canadensis,-3.444733,51.516764
Elodea canadensis,-2.785153,53.365133
Elodea canadensis,-2.736373,53.412185
Elodea canadensis,-2.951658,53.48617
Elodea canadensis,-2.72727,53.495836
Elodea canadensis,-2.813313,53.423372
Elodea canadensis,-2.616418,53.439831
Elodea canadensis,-3.02258,53.615022
Elodea canadensis,-2.952458,53.387286
Elodea canadensis,-2.853531,53.368933
Elodea canadensis,-1.469903,52.85151
Elodea canadensis,-0.265361,51.164153
Elodea canadensis,0.690697,52.700623
Elodea canadensis,1.60805,52.497825
Elodea canadensis,1.492537,52.704113
Elodea canadensis,1.351494,52.621848
Elodea canadensis,-0.31761,53.763534
Elodea canadensis,0.439849,52.689553
Elodea canadensis,-0.890602,53.896043
Elodea canadensis,1.141278,52.56511
Elodea canadensis,1.488779,52.585547
Elodea canadensis,1.059758,52.379737
Elodea canadensis,1.323452,52.632082
Elodea canadensis,1.337932,52.43381
Elodea canadensis,1.589245,52.71876
Elodea canadensis,1.615422,52.587545
Elodea canadensis,1.334389,52.775673
Elodea canadensis,1.175292,52.637498
Elodea canadensis,1.30017,52.391251
Elodea canadensis,0.742173,52.79085
Elodea canadensis,-1.064488,51.524184
Elodea canadensis,-1.144886,51.848488
Elodea canadensis,1.548017,52.56665
Elodea canadensis,0.956059,52.740297
Elodea canadensis,1.551387,52.790506
Elodea canadensis,1.193676,52.473772
Elodea canadensis,1.541619,52.670276
Elodea canadensis,1.044622,52.873398
Elodea canadensis,0.884338,52.697551
Elodea canadensis,1.304791,52.776502
Elodea canadensis,1.401991,52.881677
Elodea canadensis,-0.815533,53.886787
Elodea canadensis,0.313053,52.530246
Elodea canadensis,0.753532,52.97043
Elodea canadensis,1.04192,52.940913
Elodea canadensis,1.081095,52.548706
Elodea canadensis,1.089936,52.67438
Elodea canadensis,-0.708038,53.894218
Elodea canadensis,-1.552596,51.724869
Elodea canadensis,1.028396,52.715089
Elodea canadensis,-0.693711,53.743503
Elodea canadensis,-0.729728,54.182074
Elodea canadensis,0.89266,52.823244
Elodea canadensis,1.160416,52.420705
Elodea canadensis,-1.55135,51.850739
Elodea canadensis,-0.922417,53.842403
Elodea canadensis,1.168582,52.667356
Elodea canadensis,-1.824567,51.59117
Elodea canadensis,1.560867,52.643166
Elodea canadensis,1.682083,52.589986
Elodea canadensis,1.586593,52.569085
Elodea canadensis,-1.31954,51.86716
Elodea canadensis,-1.206421,51.651111
Elodea canadensis,1.553361,52.468451
Elodea canadensis,-5.539715,50.107069
Elodea canadensis,0.813857,52.832783
Elodea canadensis,0.377795,52.636864
Elodea canadensis,-3.654946,50.267532
Elodea canadensis,1.191646,52.851548
Elodea canadensis,0.431869,52.545847
Elodea canadensis,-0.190126,53.905505
Elodea canadensis,-5.209455,50.188647
Elodea canadensis,1.488404,52.763595
Elodea canadensis,-0.369899,53.979992
Elodea canadensis,1.498773,52.583093
Elodea canadensis,0.805135,52.835688
Elodea canadensis,0.550765,52.561328
Elodea canadensis,0.609709,52.560043
Elodea canadensis,0.344425,52.565596
Elodea canadensis,1.246929,52.796088
Elodea canadensis,0.523354,52.597884
Elodea canadensis,-1.976108,51.64075
Elodea canadensis,1.038347,52.78363
Elodea canadensis,0.777446,52.412342
Elodea canadensis,-0.54655,54.162027
Elodea canadensis,-1.233506,51.759186
Elodea canadensis,1.494252,52.177445
Elodea canadensis,0.587646,52.686418
Elodea canadensis,1.616846,52.245705
Elodea canadensis,1.19628,52.509676
Elodea canadensis,1.337725,52.401888
Elodea canadensis,0.288268,52.620645
Elodea canadensis,0.370032,52.493151
Elodea canadensis,1.492845,52.159498
Elodea canadensis,-5.103388,50.28149
Elodea canadensis,1.220205,52.936212
Elodea canadensis,-1.494086,51.778578
Elodea canadensis,0.443864,52.761405
Elodea canadensis,-0.247971,53.978276
Elodea canadensis,1.146424,52.63692
Elodea canadensis,1.257678,52.939686
Elodea canadensis,1.487588,52.465464
Elodea canadensis,-0.328513,53.889983
Elodea canadensis,-0.018583,51.709016
Elodea canadensis,1.355319,52.729665
Elodea canadensis,-1.22738,54.241567
Elodea canadensis,-1.262481,51.759372
Elodea canadensis,1.403588,52.521877
Elodea canadensis,-0.865037,53.716035
Elodea canadensis,-1.146924,51.740607
Elodea canadensis,0.949508,52.785874
Elodea canadensis,1.485831,52.06976
Elodea canadensis,0.545281,52.975073
Elodea canadensis,-0.40791,53.782746
Elodea canadensis,1.630285,52.766979
Elodea canadensis,0.425928,52.438065
Elodea canadensis,-1.375402,51.97581
Elodea canadensis,-2.094893,51.085928
Elodea canadensis,-1.579379,51.958733
Elodea canadensis,-0.390003,53.834193
Elodea canadensis,-1.014012,53.825214
Elodea canadensis,-0.430191,53.998772
Elodea canadensis,1.203672,52.357933
Elodea canadensis,-1.345501,52.029593
Elodea canadensis,-1.243261,51.739019
Elodea canadensis,-0.651811,53.749781
Elodea canadensis,0.718706,52.413708
Elodea canadensis,0.529569,52.705656
Elodea canadensis,-0.675908,53.947799
Elodea canadensis,-1.437005,51.706389
Elodea canadensis,1.675693,52.487196
Elodea canadensis,0.38268,52.726683
Elodea canadensis,-0.973973,51.703259
Elodea canadensis,0.599399,52.883984
Elodea canadensis,0.416243,52.797937
Elodea canadensis,-1.132399,54.160931
Elodea canadensis,-1.407828,51.724229
Elodea canadensis,1.433208,52.872233
Elodea canadensis,-0.203828,53.78121
Elodea canadensis,0.543495,52.435594
Elodea canadensis,-1.057419,51.865802
Elodea canadensis,-0.396931,54.070242
Elodea canadensis,-1.263941,51.669468
Elodea canadensis,-1.349148,51.777866
Elodea canadensis,-0.259189,53.708764
Elodea canadensis,-1.201038,51.956775
Elodea canadensis,-2.094887,51.08323
Elodea canadensis,1.675625,52.689127
Elodea canadensis,-1.343922,52.137473
Elodea canadensis,-0.710802,53.804362
Elodea canadensis,-1.639459,51.725167
Elodea canadensis,-0.91964,53.950238
Elodea canadensis,-2.180885,51.352436
Elodea canadensis,1.025898,52.60409
Elodea canadensis,-0.559007,53.802634
Elodea canadensis,0.725358,52.521466
Elodea canadensis,-1.121097,51.578571
Elodea canadensis,1.327543,52.685929
Elodea canadensis,-0.308933,53.979149
Elodea canadensis,-3.343211,50.706839
Elodea canadensis,-0.107773,53.706468
Elodea canadensis,-4.162916,51.006591
Elodea canadensis,0.951237,52.372156
Elodea canadensis,-1.315528,52.083367
Elodea canadensis,-0.699656,54.163777
Elodea canadensis,1.261973,52.202091
Elodea canadensis,-1.055913,51.937719
Elodea canadensis,0.43585,52.617701
Elodea canadensis,-0.862611,53.805897
Elodea canadensis,-1.288628,51.939355
Elodea canadensis,-1.462747,51.976241
Elodea canadensis,-2.210596,51.568183
Elodea canadensis,0.930771,52.948204
Elodea canadensis,1.536283,52.338094
Elodea canadensis,1.307218,52.416686
Elodea canadensis,1.131045,52.835177
Elodea canadensis,-1.774631,51.179267
Elodea canadensis,-1.010196,53.98697
Elodea canadensis,0.604787,52.973784
Elodea canadensis,0.730933,52.611262
Elodea canadensis,-5.177904,50.135539
Elodea canadensis,1.099166,52.386354
Elodea canadensis,0.747838,52.880641
Elodea canadensis,-1.493079,51.868484
Elodea canadensis,-3.896834,51.175341
Elodea canadensis,0.902247,52.96689
Elodea canadensis,-0.855256,54.075476
Elodea canadensis,-4.116517,50.973716
Elodea canadensis,0.653495,52.307279
Elodea canadensis,0.866711,52.428196
Elodea canadensis,-1.66656,51.976994
Elodea canadensis,-1.166622,51.81133
Elodea canadensis,1.159384,52.816439
Elodea canadensis,-1.085001,51.937948
Elodea canadensis,-2.123593,54.27723
Elodea canadensis,0.927844,52.462669
Elodea canadensis,-1.491456,52.012331
Elodea canadensis,-1.316352,52.029427
Elodea canadensis,0.985317,52.604671
Elodea canadensis,-1.126951,53.982931
Elodea canadensis,-1.697489,51.707348
Elodea canadensis,-0.82368,54.111124
Elodea canadensis,-5.123189,50.155017
Elodea canadensis,0.043621,53.703981
Elodea canadensis,-0.946648,53.754981
Elodea canadensis,-1.030694,51.757689
Elodea canadensis,-0.434234,53.890959
Elodea canadensis,-1.580719,51.814883
Elodea canadensis,-1.264233,51.651487
Elodea canadensis,-2.109408,51.487399
Elodea canadensis,1.313957,52.506436
Elodea canadensis,-1.771233,54.260451
Elodea canadensis,-1.173917,51.848695
Elodea canadensis,1.154009,52.33094
Elodea canadensis,-0.857721,53.985618
Elodea canadensis,0.583406,52.614573
Elodea canadensis,-0.446335,53.769766
Elodea canadensis,0.719812,52.431668
Elodea canadensis,-0.887165,51.702469
Elodea canadensis,-0.410625,53.710869
Elodea canadensis,10.329142,45.36748
Elodea canadensis,13.081474,47.799239
Elodea canadensis,6.05,52.5
Elodea canadensis,13.106177,47.68197
Elodea canadensis,5.9,51.65
Elodea canadensis,5.9,51.9
Elodea canadensis,5.75,50.8
Elodea canadensis,5.2,51.65
Elodea canadensis,6,51.15
Elodea canadensis,5.65,50.75
Elodea canadensis,6.95,52.2
Elodea canadensis,5.75,52.4
Elodea canadensis,-78.534943,44.624264
Elodea canadensis,-78.294883,44.345988
Elodea canadensis,-95.8861,46.317363
Elodea canadensis,18.088367,54.220292
Elodea canadensis,41.136033,57.485297
Elodea canadensis,-78.727452,44.343744
Elodea canadensis,-80.282212,45.762263
Elodea canadensis,-122.607522,45.573545
